chr	source	feature	start	end	score	strand	frame	gene_name	gene_id	gene_version	gene_source	gene_biotype	transcript_id	transcript_source	transcript_biotype	exon_number	exon_id
V	WormBase	exon	813671	813836	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding	3	R13D11.4a.1.e3
V	WormBase	CDS	813671	813836	.	+	1	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding	3	
V	WormBase	exon	814526	814726	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding	4	R13D11.4a.1.e4
V	WormBase	CDS	814526	814630	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	814631	814633	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding	4	
V	WormBase	five_prime_utr	810795	810811	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	814634	814726	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4a.1	WormBase	protein_coding		
V	WormBase	transcript	811406	814726	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding		
V	WormBase	exon	811406	811643	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	1	R13D11.4b.1.e1
V	WormBase	CDS	811462	811643	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	1	
V	WormBase	start_codon	811462	811464	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	1	
V	WormBase	exon	813671	813836	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	2	R13D11.4a.1.e3
V	WormBase	CDS	813671	813836	.	+	1	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	2	
V	WormBase	exon	814526	814726	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	3	R13D11.4a.1.e4
V	WormBase	CDS	814526	814630	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	3	
V	WormBase	stop_codon	814631	814633	.	+	0	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding	3	
V	WormBase	five_prime_utr	811406	811461	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	814634	814726	.	+	.	R13D11.4	WBGene00020058	1	WormBase	protein_coding	R13D11.4b.1	WormBase	protein_coding		
V	WormBase	gene	812812	813194	.	-	.	R13D11.10	WBGene00020063	1	WormBase	protein_coding					
V	WormBase	transcript	812812	813194	.	-	.	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding		
V	WormBase	exon	813112	813194	.	-	.	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	1	R13D11.10.1.e1
V	WormBase	CDS	813112	813194	.	-	0	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	1	
V	WormBase	start_codon	813192	813194	.	-	0	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	1	
V	WormBase	exon	812812	813064	.	-	.	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	2	R13D11.10.1.e2
V	WormBase	CDS	812911	813064	.	-	1	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	2	
V	WormBase	stop_codon	812908	812910	.	-	0	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding	2	
V	WormBase	three_prime_utr	812812	812907	.	-	.	R13D11.10	WBGene00020063	1	WormBase	protein_coding	R13D11.10.1	WormBase	protein_coding		
V	WormBase	gene	815016	816873	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding					
V	WormBase	transcript	815016	816873	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding		
V	WormBase	exon	815016	815113	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	1	R13D11.3.1.e1
V	WormBase	CDS	815016	815113	.	+	0	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	1	
V	WormBase	start_codon	815016	815018	.	+	0	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	1	
V	WormBase	exon	815178	815409	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	2	R13D11.3.1.e2
V	WormBase	CDS	815178	815409	.	+	1	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	2	
V	WormBase	exon	816199	816399	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	3	R13D11.3.1.e3
V	WormBase	CDS	816199	816399	.	+	0	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	3	
V	WormBase	exon	816449	816701	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	4	R13D11.3.1.e4
V	WormBase	CDS	816449	816701	.	+	0	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	4	
V	WormBase	exon	816758	816873	.	+	.	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	5	R13D11.3.1.e5
V	WormBase	CDS	816758	816870	.	+	2	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	5	
V	WormBase	stop_codon	816871	816873	.	+	0	R13D11.3	WBGene00020057	1	WormBase	protein_coding	R13D11.3.1	WormBase	protein_coding	5	
V	WormBase	gene	817482	818733	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding					
V	WormBase	transcript	817482	818733	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding		
V	WormBase	exon	817482	817603	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	1	R13D11.1.1.e1
V	WormBase	CDS	817482	817603	.	+	0	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	1	
V	WormBase	start_codon	817482	817484	.	+	0	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	1	
V	WormBase	exon	817654	817885	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	2	R13D11.1.1.e2
V	WormBase	CDS	817654	817885	.	+	1	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	2	
V	WormBase	exon	818049	818249	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	3	R13D11.1.1.e3
V	WormBase	CDS	818049	818249	.	+	0	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	3	
V	WormBase	exon	818296	818551	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	4	R13D11.1.1.e4
V	WormBase	CDS	818296	818551	.	+	0	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	4	
V	WormBase	exon	818597	818733	.	+	.	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	5	R13D11.1.1.e5
V	WormBase	CDS	818597	818730	.	+	2	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	5	
V	WormBase	stop_codon	818731	818733	.	+	0	R13D11.1	WBGene00020056	1	WormBase	protein_coding	R13D11.1.1	WormBase	protein_coding	5	
V	WormBase	gene	819486	820729	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding					
V	WormBase	transcript	819486	820729	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding		
V	WormBase	exon	820691	820729	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	1	R13D11.9.1.e1
V	WormBase	CDS	820691	820729	.	-	0	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	1	
V	WormBase	start_codon	820727	820729	.	-	0	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	1	
V	WormBase	exon	820485	820645	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	2	R13D11.9.1.e2
V	WormBase	CDS	820485	820645	.	-	0	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	2	
V	WormBase	exon	820277	820423	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	3	R13D11.9.1.e3
V	WormBase	CDS	820277	820423	.	-	1	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	3	
V	WormBase	exon	819694	820146	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	4	R13D11.9.1.e4
V	WormBase	CDS	819694	820146	.	-	1	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	4	
V	WormBase	exon	819583	819632	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	5	R13D11.9.1.e5
V	WormBase	CDS	819583	819632	.	-	1	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	5	
V	WormBase	exon	819486	819532	.	-	.	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	6	R13D11.9.1.e6
V	WormBase	CDS	819489	819532	.	-	2	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	6	
V	WormBase	stop_codon	819486	819488	.	-	0	srx-32	WBGene00005923	1	WormBase	protein_coding	R13D11.9.1	WormBase	protein_coding	6	
V	WormBase	gene	821784	823022	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding					
V	WormBase	transcript	821784	823022	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding		
V	WormBase	exon	822984	823022	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	1	F41H8.4.1.e1
V	WormBase	CDS	822984	823022	.	-	0	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	1	
V	WormBase	start_codon	823020	823022	.	-	0	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	1	
V	WormBase	exon	822778	822938	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	2	F41H8.4.1.e2
V	WormBase	CDS	822778	822938	.	-	0	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	2	
V	WormBase	exon	822570	822716	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	3	F41H8.4.1.e3
V	WormBase	CDS	822570	822716	.	-	1	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	3	
V	WormBase	exon	821987	822439	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	4	F41H8.4.1.e4
V	WormBase	CDS	821987	822439	.	-	1	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	4	
V	WormBase	exon	821878	821927	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	5	F41H8.4.1.e5
V	WormBase	CDS	821878	821927	.	-	1	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	5	
V	WormBase	exon	821784	821830	.	-	.	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	6	F41H8.4.1.e6
V	WormBase	CDS	821787	821830	.	-	2	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	6	
V	WormBase	stop_codon	821784	821786	.	-	0	srx-31	WBGene00005922	1	WormBase	protein_coding	F41H8.4.1	WormBase	protein_coding	6	
V	WormBase	gene	823156	824972	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene					
V	WormBase	transcript	823156	824972	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene	F41H8.3	WormBase	pseudogene		
V	WormBase	exon	824934	824972	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene	F41H8.3	WormBase	pseudogene	1	F41H8.3.e1
V	WormBase	exon	824721	824881	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene	F41H8.3	WormBase	pseudogene	2	F41H8.3.e2
V	WormBase	exon	823607	823753	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene	F41H8.3	WormBase	pseudogene	3	F41H8.3.e3
V	WormBase	exon	823156	823480	.	-	.	srx-30	WBGene00005921	1	WormBase	pseudogene	F41H8.3	WormBase	pseudogene	4	F41H8.3.e4
V	WormBase	gene	826411	828761	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding					
V	WormBase	transcript	826411	828761	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding		
V	WormBase	exon	826411	826532	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	1	F41H8.2.1.e1
V	WormBase	CDS	826411	826532	.	+	0	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	1	
V	WormBase	start_codon	826411	826413	.	+	0	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	1	
V	WormBase	exon	827000	827231	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	2	F41H8.2.1.e2
V	WormBase	CDS	827000	827231	.	+	1	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	2	
V	WormBase	exon	828076	828276	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	3	F41H8.2.1.e3
V	WormBase	CDS	828076	828276	.	+	0	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	3	
V	WormBase	exon	828318	828582	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	4	F41H8.2.1.e4
V	WormBase	CDS	828318	828582	.	+	0	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	4	
V	WormBase	exon	828634	828761	.	+	.	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	5	F41H8.2.1.e5
V	WormBase	CDS	828634	828758	.	+	2	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	5	
V	WormBase	stop_codon	828759	828761	.	+	0	F41H8.2	WBGene00018313	1	WormBase	protein_coding	F41H8.2.1	WormBase	protein_coding	5	
V	WormBase	gene	833668	835463	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding					
V	WormBase	transcript	833668	835463	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding		
V	WormBase	exon	833668	833809	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	1	F41H8.1.1.e1
V	WormBase	CDS	833682	833809	.	+	0	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	1	
V	WormBase	start_codon	833682	833684	.	+	0	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	1	
V	WormBase	exon	834542	834773	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	2	F41H8.1.1.e2
V	WormBase	CDS	834542	834773	.	+	1	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	2	
V	WormBase	exon	834823	835285	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	3	F41H8.1.1.e3
V	WormBase	CDS	834823	835285	.	+	0	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	3	
V	WormBase	exon	835336	835463	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	4	F41H8.1.1.e4
V	WormBase	CDS	835336	835460	.	+	2	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	835461	835463	.	+	0	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding	4	
V	WormBase	five_prime_utr	833668	833681	.	+	.	F41H8.1	WBGene00018312	1	WormBase	protein_coding	F41H8.1.1	WormBase	protein_coding		
V	WormBase	gene	834927	835025	.	-	.	F41H8.5	WBGene00201947	1	WormBase	ncRNA					
V	WormBase	transcript	834927	835025	.	-	.	F41H8.5	WBGene00201947	1	WormBase	ncRNA	F41H8.5	WormBase	ncRNA		
V	WormBase	exon	834927	835025	.	-	.	F41H8.5	WBGene00201947	1	WormBase	ncRNA	F41H8.5	WormBase	ncRNA	1	F41H8.5.e1
V	WormBase	gene	835773	839099	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding					
V	WormBase	transcript	835773	838384	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding		
V	WormBase	exon	838374	838384	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	1	K09C6.7a.1.e1
V	WormBase	exon	838294	838352	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	2	K09C6.7a.1.e2
V	WormBase	CDS	838294	838327	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	2	
V	WormBase	start_codon	838325	838327	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	2	
V	WormBase	exon	837406	838141	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	3	K09C6.7a.1.e3
V	WormBase	CDS	837406	838141	.	-	2	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	3	
V	WormBase	exon	837198	837330	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	4	K09C6.7a.1.e4
V	WormBase	CDS	837198	837330	.	-	1	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	4	
V	WormBase	exon	837038	837145	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	5	K09C6.7a.1.e5
V	WormBase	CDS	837038	837145	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	5	
V	WormBase	exon	836864	836968	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	6	K09C6.7a.1.e6
V	WormBase	CDS	836864	836968	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	6	
V	WormBase	exon	836500	836820	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	7	K09C6.7a.1.e7
V	WormBase	CDS	836500	836820	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	7	
V	WormBase	exon	836073	836177	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	8	K09C6.7a.1.e8
V	WormBase	CDS	836073	836177	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	8	
V	WormBase	exon	835773	836024	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	9	K09C6.7a.1.e9
V	WormBase	CDS	835806	836024	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	9	
V	WormBase	stop_codon	835803	835805	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding	9	
V	WormBase	five_prime_utr	838374	838384	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding		
V	WormBase	five_prime_utr	838328	838352	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	835773	835802	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7a.1	WormBase	protein_coding		
V	WormBase	transcript	835773	839099	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding		
V	WormBase	exon	839040	839099	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	1	K09C6.7b.1.e1
V	WormBase	CDS	839040	839073	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	1	
V	WormBase	start_codon	839071	839073	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	1	
V	WormBase	exon	837406	838141	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	2	K09C6.7a.1.e3
V	WormBase	CDS	837406	838141	.	-	2	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	2	
V	WormBase	exon	837198	837330	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	3	K09C6.7a.1.e4
V	WormBase	CDS	837198	837330	.	-	1	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	3	
V	WormBase	exon	837038	837145	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	4	K09C6.7a.1.e5
V	WormBase	CDS	837038	837145	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	4	
V	WormBase	exon	836864	836968	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	5	K09C6.7a.1.e6
V	WormBase	CDS	836864	836968	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	5	
V	WormBase	exon	836500	836820	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	6	K09C6.7a.1.e7
V	WormBase	CDS	836500	836820	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	6	
V	WormBase	exon	836073	836177	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	7	K09C6.7a.1.e8
V	WormBase	CDS	836073	836177	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	7	
V	WormBase	exon	835773	836024	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	8	K09C6.7a.1.e9
V	WormBase	CDS	835806	836024	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	8	
V	WormBase	stop_codon	835803	835805	.	-	0	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding	8	
V	WormBase	five_prime_utr	839074	839099	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	835773	835802	.	-	.	K09C6.7	WBGene00019561	1	WormBase	protein_coding	K09C6.7b.1	WormBase	protein_coding		
V	WormBase	gene	839421	839934	.	+	.	K09C6.10	WBGene00044778	1	WormBase	protein_coding					
V	WormBase	transcript	839421	839934	.	+	.	K09C6.10	WBGene00044778	1	WormBase	protein_coding	K09C6.10.1	WormBase	protein_coding		
V	WormBase	exon	839421	839754	.	+	.	K09C6.10	WBGene00044778	1	WormBase	protein_coding	K09C6.10.1	WormBase	protein_coding	1	K09C6.10.1.e1
V	WormBase	CDS	839421	839754	.	+	0	K09C6.10	WBGene00044778	1	WormBase	protein_coding	K09C6.10.1	WormBase	protein_coding	1	
